room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12499007,66697452,Shared room,,TS17,4,4.0,4,1.0,36.0,,1.312219,103.86166,2017-03-12 14:14:49.445062
9321841,10861133,Shared room,,TS17,9,4.5,6,1.0,31.0,,1.314009,103.858803,2017-03-12 14:14:49.440101
5034562,25989759,Shared room,,TS16,0,0.0,16,1.0,28.0,,1.307222,103.857329,2017-03-12 14:14:49.423553
16092757,104892163,Shared room,,MK24,0,0.0,2,1.0,40.0,,1.314911,103.888575,2017-03-12 14:14:49.420987
7118763,32946900,Shared room,,MK01,0,0.0,2,1.0,31.0,,1.271728,103.822319,2017-03-12 14:14:48.853386
13523873,51507525,Shared room,,MK29,0,0.0,3,1.0,14.0,,1.353842,103.94509,2017-03-12 14:14:48.842881
16784026,24970997,Shared room,,MK18,1,0.0,2,1.0,33.0,,1.355643,103.866568,2017-03-12 14:14:48.839135
17080519,111367616,Shared room,,MK17,0,0.0,2,1.0,31.0,,1.326967,103.862973,2017-03-12 14:14:48.835916
16265430,87624780,Shared room,,MK18,0,0.0,2,1.0,37.0,,1.376286,103.827604,2017-03-12 14:14:48.833600
12815967,69904125,Shared room,,MK24,0,0.0,1,1.0,329.0,,1.315278,103.884434,2017-03-12 14:14:47.969698
15198197,91255816,Shared room,,MK23,0,0.0,1,1.0,365.0,,1.334669,103.902441,2017-03-12 14:14:47.965807
3900220,10954296,Shared room,,TS03,0,0.0,1,1.0,462.0,,1.279164,103.844469,2017-03-12 14:14:47.962572
6902904,36176618,Shared room,,TS27,0,0.0,4,1.0,255.0,,1.308306,103.837974,2017-03-12 14:14:47.345413
10252384,52701818,Shared room,,TS03,0,0.0,4,1.0,309.0,,1.276211,103.845238,2017-03-12 14:14:47.342552
12637964,11317033,Shared room,,MK14,0,0.0,2,1.0,218.0,,1.377583,103.769678,2017-03-12 14:14:47.339346
5704432,28106320,Shared room,,MK17,0,0.0,1,1.0,218.0,,1.335597,103.865918,2017-03-12 14:14:47.335696
9975082,51130590,Shared room,,TS16,0,0.0,8,1.0,204.0,,1.306531,103.855858,2017-03-12 14:14:45.971524
9975018,51130590,Shared room,,TS16,0,0.0,6,1.0,146.0,,1.307954,103.85678,2017-03-12 14:14:45.256812
7703363,37307499,Shared room,,MK24,0,0.0,1,1.0,146.0,,1.320834,103.883837,2017-03-12 14:14:45.253550
16668032,72815617,Shared room,,MK24,0,0.0,4,1.0,166.0,,1.341377,103.881849,2017-03-12 14:14:45.251246
9723749,50186410,Shared room,,MK11,0,0.0,1,1.0,182.0,,1.379694,103.745832,2017-03-12 14:14:45.248084
12613501,62512029,Shared room,,MK17,0,0.0,1,1.0,146.0,,1.349979,103.814033,2017-03-12 14:14:45.244988
9125432,43034466,Shared room,,TS21,1,0.0,5,1.0,131.0,,1.303373,103.834774,2017-03-12 14:14:44.599495
10048498,44017901,Shared room,,MK28,0,0.0,1,1.0,130.0,,1.336101,103.937852,2017-03-12 14:14:44.595209
15282862,97053568,Shared room,,TS07,3,5.0,16,1.0,131.0,,1.287996,103.846986,2017-03-12 14:14:44.591741
2610020,10266748,Shared room,,TS21,1,0.0,3,1.0,116.0,,1.303475,103.833094,2017-03-12 14:14:44.095083
2595369,10266748,Shared room,,TS21,1,0.0,4,1.0,124.0,,1.304074,103.832971,2017-03-12 14:14:44.091267
2595223,10266748,Shared room,,TS27,2,0.0,5,1.0,124.0,,1.304738,103.83315,2017-03-12 14:14:44.088806
2595027,10266748,Shared room,,TS21,2,0.0,5,1.0,124.0,,1.303344,103.834518,2017-03-12 14:14:44.086446
2594979,10266748,Shared room,,TS21,1,0.0,4,1.0,124.0,,1.303221,103.835061,2017-03-12 14:14:44.084204
2595176,10266748,Shared room,,TS27,0,0.0,4,1.0,124.0,,1.304067,103.834672,2017-03-12 14:14:44.081830
2602242,10266748,Shared room,,TS27,1,0.0,4,1.0,124.0,,1.30468,103.834665,2017-03-12 14:14:44.079474
1605050,8514226,Shared room,,MK29,0,0.0,1,1.0,109.0,,1.372627,103.943658,2017-03-12 14:14:44.075105
2595333,10266748,Shared room,,TS27,0,0.0,4,1.0,124.0,,1.305428,103.834964,2017-03-12 14:14:44.071519
9359194,10861133,Shared room,,TS17,1,0.0,8,1.0,108.0,,1.314075,103.858675,2017-03-12 14:14:44.065503
15710762,99972126,Shared room,,MK03,0,0.0,1,1.0,109.0,,1.301077,103.795004,2017-03-12 14:14:44.061455
13053186,29302892,Shared room,,MK27,0,0.0,1,1.0,109.0,,1.315507,103.944683,2017-03-12 14:14:44.053623
13486267,77253893,Shared room,,MK13,0,0.0,2,1.0,102.0,,1.451831,103.828112,2017-03-12 14:14:43.311990
2594920,10266748,Shared room,,TS27,0,0.0,3,1.0,102.0,,1.304996,103.834462,2017-03-12 14:14:43.309278
5819462,20712244,Shared room,,MK21,0,0.0,1,1.0,89.0,,1.387768,103.896487,2017-03-12 14:14:43.306805
2594747,10266748,Shared room,,TS27,0,0.0,3,1.0,95.0,,1.304106,103.834612,2017-03-12 14:14:43.304035
16667438,72815617,Shared room,,MK24,0,0.0,2,1.0,94.0,,1.340458,103.880816,2017-03-12 14:14:43.300267
13427017,13716970,Shared room,,MK01,0,0.0,2,1.0,103.0,,1.291932,103.805217,2017-03-12 14:14:43.296899
8212422,43228625,Shared room,,TS19,11,4.0,4,1.0,95.0,,1.30573,103.848853,2017-03-12 14:14:43.293279
6189033,23597753,Shared room,,MK19,0,0.0,2,1.0,73.0,,1.432509,103.842787,2017-03-12 14:14:42.396512
15934708,45711035,Shared room,,MK28,3,5.0,3,1.0,66.0,,1.331349,103.941035,2017-03-12 14:14:42.393848
9928402,50960671,Shared room,,TS10,5,5.0,16,1.0,71.0,,1.287703,103.850216,2017-03-12 14:14:42.391225
5538307,28718220,Shared room,,TS21,0,0.0,1,1.0,73.0,,1.298769,103.835442,2017-03-12 14:14:42.388073
6597250,34047824,Shared room,,TS17,0,0.0,1,1.0,73.0,,1.320531,103.865705,2017-03-12 14:14:42.383514
8607674,27100496,Shared room,,MK01,0,0.0,1,1.0,73.0,,1.288464,103.81042,2017-03-12 14:14:42.380436
9054941,46052159,Shared room,,TS04,0,0.0,2,1.0,73.0,,1.286835,103.849118,2017-03-12 14:14:42.377893
16358275,107122203,Shared room,,MK13,0,0.0,3,1.0,73.0,,1.437433,103.800377,2017-03-12 14:14:42.375151
16629491,8151793,Shared room,,MK13,0,0.0,1,1.0,73.0,,1.429207,103.784303,2017-03-12 14:14:42.372161
10261994,48326382,Shared room,,MK04,0,0.0,2,1.0,73.0,,1.311042,103.795818,2017-03-12 14:14:42.369399
5900689,30569367,Shared room,,MK31,0,0.0,2,1.0,73.0,,1.367877,103.97171,2017-03-12 14:14:42.366651
17111257,114580701,Shared room,,MK24,1,0.0,8,1.0,77.0,,1.314743,103.878593,2017-03-12 14:14:42.364010
8853306,46355892,Shared room,,MK20,0,0.0,1,1.0,76.0,,1.390191,103.871369,2017-03-12 14:14:42.360487
11022820,48326382,Shared room,,MK17,0,0.0,2,1.0,73.0,,1.351508,103.820747,2017-03-12 14:14:42.357037
12367917,65679130,Shared room,,TS17,0,0.0,1,1.0,43.0,,1.309188,103.858738,2017-03-12 14:14:40.948632
158621,761425,Shared room,,MK24,0,0.0,2,1.0,62.0,,1.315074,103.884279,2017-03-12 14:14:40.943760
14557228,87926656,Shared room,,MK21,0,0.0,2,1.0,48.0,,1.39653,103.897551,2017-03-12 14:14:40.939415
12125130,65053289,Shared room,,MK11,0,0.0,2,1.0,43.0,,1.399179,103.750158,2017-03-12 14:14:40.936083
12367610,65679130,Shared room,,TS17,4,4.0,2,1.0,43.0,,1.309795,103.858026,2017-03-12 14:14:40.933576
9866985,45368183,Shared room,,TS03,0,0.0,2,1.0,59.0,,1.282706,103.845857,2017-03-12 14:14:40.931032
10716737,43043281,Shared room,,MK26,28,4.5,4,1.0,59.0,,1.314642,103.89789,2017-03-12 14:14:40.927528
2691621,581033,Shared room,,MK03,0,0.0,1,1.0,52.0,,1.306995,103.801592,2017-03-12 14:14:40.923980
8661285,45504706,Shared room,,MK03,1,0.0,1,1.0,52.0,,1.301274,103.798003,2017-03-12 14:14:40.919529
4917358,5856817,Shared room,,TS12,0,0.0,2,1.0,52.0,,1.297592,103.856642,2017-03-12 14:14:39.271143
12211385,65679130,Shared room,,TS17,11,4.0,2,1.0,43.0,,1.311368,103.857376,2017-03-12 14:14:39.268523
13549034,77861990,Shared room,,TS27,0,0.0,2,1.0,59.0,,1.309796,103.840368,2017-03-12 14:14:39.266238
12367758,65679130,Shared room,,TS17,0,0.0,1,1.0,43.0,,1.311147,103.857933,2017-03-12 14:14:39.264225
8245241,43043281,Shared room,,MK26,30,4.0,4,1.0,59.0,,1.316075,103.898353,2017-03-12 14:14:39.260176
9738917,50158481,Shared room,,TS17,3,4.5,2,1.0,52.0,,1.311689,103.860332,2017-03-12 14:14:39.255601
9637478,46052159,Shared room,,TS10,1,0.0,2,1.0,57.0,,1.287784,103.85047,2017-03-12 14:14:39.253113
12368074,65679130,Shared room,,TS17,0,0.0,1,1.0,43.0,,1.309396,103.857111,2017-03-12 14:14:39.250663
1277919,6954638,Shared room,,MK03,4,4.0,2,1.0,43.0,,1.292125,103.769134,2017-03-12 14:14:39.248356
7255642,23134103,Shared room,,MK06,2,0.0,2,1.0,52.0,,1.34207,103.71739,2017-03-12 14:14:39.245164
5676325,29431504,Shared room,,MK04,10,5.0,3,1.0,44.0,,1.312626,103.797933,2017-03-12 14:14:39.242966
9055103,46052159,Shared room,,TS04,15,4.5,2,1.0,57.0,,1.286316,103.850504,2017-03-12 14:14:39.238861
16328749,23150263,Entire home/apt,,TS23,1,0.0,4,2.0,146.0,,1.276225,103.836931,2017-03-12 13:36:11.106865
6287204,32683666,Entire home/apt,,MK13,5,5.0,4,1.0,131.0,,1.428035,103.785841,2017-03-12 13:26:06.651673
16336993,60613349,Entire home/apt,,MK06,1,0.0,6,3.0,133.0,,1.343161,103.717216,2017-03-12 13:25:26.003456
9354075,32184450,Entire home/apt,,MK17,0,0.0,3,0.0,110.0,,1.353056,103.820736,2017-03-12 13:16:09.033992
16739710,21271898,Entire home/apt,,MK18,0,0.0,2,2.0,124.0,,1.354456,103.876048,2017-03-12 13:15:27.057615
13226444,48381928,Entire home/apt,,MK18,1,0.0,12,3.0,122.0,,1.383186,103.863424,2017-03-12 13:14:59.461388
7265338,38028657,Entire home/apt,,MK21,10,4.0,2,1.0,105.0,,1.381126,103.901951,2017-03-12 13:14:59.450843
10753483,48381928,Entire home/apt,,MK13,2,0.0,7,2.0,101.0,,1.431131,103.787308,2017-03-12 13:07:03.857582
11597412,26822672,Entire home/apt,,MK17,0,0.0,2,1.0,76.0,,1.324284,103.852358,2017-03-12 13:03:18.078073
15274138,93939686,Entire home/apt,,MK31,1,0.0,2,1.0,71.0,,1.379229,103.957303,2017-03-12 13:02:40.544070
15809918,5184040,Entire home/apt,,TS24,5,4.0,4,0.0,80.0,,1.295138,103.829856,2017-03-12 13:02:36.529357
11599095,5576121,Entire home/apt,,MK21,1,0.0,4,1.0,65.0,,1.397176,103.912413,2017-03-12 13:02:30.716011
14273852,85826384,Entire home/apt,,MK25,0,0.0,2,1.0,75.0,,1.313545,103.886992,2017-03-12 13:02:28.107761
10350448,53270676,Entire home/apt,,MK03,18,5.0,3,1.0,70.0,,1.305702,103.79878,2017-03-12 13:02:23.384868
13010652,47786238,Entire home/apt,,MK29,9,5.0,2,1.0,77.0,,1.354833,103.94478,2017-03-12 13:02:19.008769
12991912,71047039,Entire home/apt,,TS18,7,4.5,3,1.0,81.0,,1.312496,103.852903,2017-03-12 13:02:15.733691
4457077,23127807,Entire home/apt,,MK01,0,0.0,3,3.0,59.0,,1.278042,103.808057,2017-03-12 13:02:13.376412
6120794,14521708,Entire home/apt,,MK23,21,4.5,2,1.0,61.0,,1.316483,103.894863,2017-03-12 13:02:06.560152
3144267,14521708,Entire home/apt,,MK25,29,4.5,2,1.0,61.0,,1.31393,103.887488,2017-03-12 13:02:06.536849
3987930,14521708,Entire home/apt,,MK24,30,4.5,2,1.0,61.0,,1.314635,103.886725,2017-03-12 13:02:06.530545
4041554,14521708,Entire home/apt,,MK25,14,4.5,2,1.0,61.0,,1.313718,103.887156,2017-03-12 13:02:06.522719
16730988,109473574,Entire home/apt,,TS11,0,0.0,2,1.0,43.0,,1.301653,103.86644,2017-03-12 13:02:05.051931
17488498,25116861,Entire home/apt,,TS23,0,0.0,2,0.0,59.0,,1.277976,103.838547,2017-03-12 13:02:03.268699
11450306,45509732,Entire home/apt,,TS28,11,5.0,2,0.0,60.0,,1.314198,103.842969,2017-03-12 13:02:02.497106
16232588,9560419,Entire home/apt,,MK25,2,0.0,3,1.0,47.0,,1.313101,103.88963,2017-03-12 13:02:02.489335
6993627,14521708,Entire home/apt,,MK24,24,5.0,2,1.0,61.0,,1.314405,103.886708,2017-03-12 13:02:02.481390
15846098,1747276,Entire home/apt,,MK25,2,0.0,2,1.0,61.0,,1.313866,103.885763,2017-03-12 13:02:02.477092
17659630,96941222,Entire home/apt,,MK24,0,0.0,3,2.0,55.0,,1.31367,103.876512,2017-03-12 13:02:02.471501
14620083,9938906,Entire home/apt,,MK34,0,0.0,6,3.0,2147.0,,1.249182,103.825095,2017-03-12 13:01:57.397776
16327246,8527085,Entire home/apt,,MK34,0,0.0,8,3.0,2042.0,,1.246332,103.838747,2017-03-12 13:01:57.391465
16395877,84411185,Entire home/apt,,MK34,0,0.0,7,3.0,7957.0,,1.252838,103.822252,2017-03-12 13:01:57.389205
13117403,9938906,Entire home/apt,,MK34,0,0.0,6,3.0,3005.0,,1.248953,103.823918,2017-03-12 13:01:57.386620
9815599,3100763,Entire home/apt,,MK17,0,0.0,16,2.0,3282.0,,1.324033,103.835005,2017-03-12 13:01:57.383739
9512192,30210167,Entire home/apt,,TS25,0,0.0,6,3.0,1855.0,,1.306413,103.83085,2017-03-12 13:01:57.380938
5775503,29837890,Entire home/apt,,MK04,1,0.0,8,5.0,1094.0,,1.327682,103.795453,2017-03-12 13:01:56.250932
4918108,25330570,Entire home/apt,,TS20,22,5.0,8,4.0,1094.0,,1.29632,103.843528,2017-03-12 13:01:56.247206
9219458,23913665,Entire home/apt,,TS30,3,4.5,16,3.0,948.0,,1.266246,103.859886,2017-03-12 13:01:55.195697
17239561,18862534,Entire home/apt,,MK18,0,0.0,9,3.0,793.0,,1.355118,103.867465,2017-03-12 13:01:55.191131
12372683,51366425,Entire home/apt,,TS24,17,5.0,16,0.0,1021.0,,1.295361,103.829901,2017-03-12 13:01:55.188335
15861144,97310016,Entire home/apt,,MK17,1,0.0,2,1.0,1027.0,,1.332758,103.847941,2017-03-12 13:01:55.186053
15762739,39347145,Entire home/apt,,TS25,0,0.0,4,4.0,912.0,,1.309519,103.830467,2017-03-12 13:01:55.183709
13178556,10266748,Entire home/apt,,TS21,0,0.0,16,5.0,802.0,,1.303634,103.834258,2017-03-12 13:01:55.181316
16277373,106465439,Entire home/apt,,MK26,3,5.0,15,6.0,876.0,,1.312608,103.92018,2017-03-12 13:01:55.178630
12097789,9938906,Entire home/apt,,MK34,1,0.0,4,2.0,945.0,,1.2504,103.825393,2017-03-12 13:01:55.175870
9020629,47096080,Entire home/apt,,TS29,34,5.0,7,3.0,811.0,,1.325197,103.844874,2017-03-12 13:01:55.172893
16438558,8527085,Entire home/apt,,TS27,0,0.0,16,8.0,948.0,,1.30486,103.834738,2017-03-12 13:01:55.170421
17570249,119303230,Entire home/apt,,MK07,0,0.0,4,2.0,774.0,,1.335205,103.686991,2017-03-12 13:01:55.167837
12992216,71592359,Entire home/apt,,MK01,2,0.0,6,3.0,567.0,,1.266852,103.810346,2017-03-12 13:01:53.883107
3022590,3950110,Entire home/apt,,MK18,26,5.0,6,3.0,620.0,,1.356174,103.866687,2017-03-12 13:01:53.878311
8356398,41211336,Entire home/apt,,TS27,0,0.0,16,5.0,626.0,,1.302753,103.838842,2017-03-12 13:01:52.537484
10712397,10861133,Entire home/apt,,TS17,2,0.0,16,5.0,547.0,,1.315849,103.860017,2017-03-12 13:01:52.534863
15958427,93936242,Entire home/apt,,TS18,0,0.0,10,5.0,520.0,,1.316611,103.853703,2017-03-12 13:01:52.532776
15457999,1128954,Entire home/apt,,TS18,1,0.0,16,6.0,547.0,,1.318059,103.851144,2017-03-12 13:01:52.527828
9068451,31909664,Entire home/apt,,TS28,7,4.5,8,4.0,620.0,,1.315678,103.84224,2017-03-12 13:01:52.525882
16387288,2856748,Entire home/apt,,MK05,0,0.0,5,2.0,518.0,,1.311965,103.756199,2017-03-12 13:01:52.523910
10141346,51957675,Entire home/apt,,TS21,5,3.0,15,5.0,626.0,,1.301122,103.838955,2017-03-12 13:01:52.521708
14941112,81038685,Entire home/apt,,TS21,0,0.0,4,2.0,618.0,,1.300657,103.840557,2017-03-12 13:01:52.518246
16665768,106089348,Entire home/apt,,MK21,0,0.0,5,2.0,656.0,,1.399482,103.909149,2017-03-12 13:01:52.516174
13225622,74213566,Entire home/apt,,TS11,0,0.0,2,0.0,515.0,,1.296677,103.854879,2017-03-12 13:01:52.513819
16838510,104596852,Entire home/apt,,MK23,0,0.0,16,2.0,648.0,,1.342799,103.887079,2017-03-12 13:01:52.511583
12738797,9938906,Entire home/apt,,MK34,2,0.0,2,1.0,558.0,,1.248531,103.825016,2017-03-12 13:01:52.509475
9138262,36711187,Entire home/apt,,MK03,0,0.0,6,3.0,547.0,,1.282067,103.786957,2017-03-12 13:01:52.507471
7699563,30813087,Entire home/apt,,TS27,9,5.0,16,5.0,626.0,,1.30112,103.840627,2017-03-12 13:01:52.504523
16636452,47622520,Entire home/apt,,MK01,0,0.0,3,2.0,656.0,,1.26598,103.809961,2017-03-12 13:01:52.498696
15403537,80570036,Entire home/apt,,TS21,1,0.0,6,2.0,656.0,,1.291986,103.837703,2017-03-12 13:01:52.496633
6742393,23619680,Entire home/apt,,MK01,17,4.5,7,3.0,620.0,,1.268942,103.824122,2017-03-12 13:01:52.494080
14545151,34049749,Entire home/apt,,MK05,0,0.0,4,3.0,365.0,,1.317234,103.753749,2017-03-12 13:01:51.239042
3043821,669076,Entire home/apt,,MK26,2,0.0,7,4.0,513.0,,1.306606,103.915013,2017-03-12 13:01:50.796424
7628360,7614592,Entire home/apt,,MK01,40,4.5,9,3.0,329.0,,1.267135,103.810714,2017-03-12 13:01:50.792621
15157454,7614592,Entire home/apt,,MK01,11,4.5,8,3.0,356.0,,1.26475,103.816437,2017-03-12 13:01:50.788702
10080333,1439258,Entire home/apt,,MK04,2,0.0,15,4.0,504.0,,1.314182,103.789416,2017-03-12 13:01:50.785867
2682416,8052372,Entire home/apt,,MK01,58,5.0,6,3.0,386.0,,1.267634,103.816382,2017-03-12 13:01:50.783668
10682905,1439258,Entire home/apt,,MK04,0,0.0,10,4.0,401.0,,1.31535,103.791123,2017-03-12 13:01:50.777332
9083892,5982020,Entire home/apt,,MK18,0,0.0,6,4.0,474.0,,1.362059,103.86829,2017-03-12 13:01:50.772919
11996250,12403127,Entire home/apt,,MK01,2,0.0,7,3.0,350.0,,1.267743,103.825872,2017-03-12 13:01:50.769968
14496730,16940959,Entire home/apt,,MK23,0,0.0,10,4.0,342.0,,1.327549,103.890275,2017-03-12 13:01:50.763332
13837153,60361566,Entire home/apt,,MK25,1,0.0,9,4.0,322.0,,1.312933,103.88608,2017-03-12 13:01:50.761044
15228860,96757659,Entire home/apt,,MK25,1,0.0,3,1.0,515.0,,1.311046,103.885633,2017-03-12 13:01:50.758698
15366311,80570036,Entire home/apt,,MK28,5,4.5,7,2.0,510.0,,1.337712,103.925806,2017-03-12 13:01:49.238880
5364107,1439258,Entire home/apt,,MK04,1,0.0,8,4.0,431.0,,1.31286,103.791525,2017-03-12 13:01:49.236746
13665591,37890038,Entire home/apt,,TS21,28,4.5,12,4.0,474.0,,1.299183,103.832928,2017-03-12 13:01:49.234652
10813618,6644903,Entire home/apt,,MK34,5,5.0,6,1.0,340.0,,1.247724,103.842373,2017-03-12 13:01:49.232689
16349558,52310102,Entire home/apt,,MK04,2,0.0,8,3.0,474.0,,1.314406,103.790969,2017-03-12 13:01:49.230556
11837052,8052372,Entire home/apt,,TS30,1,0.0,7,3.0,495.0,,1.280547,103.853946,2017-03-12 13:01:49.228393
16638429,36179668,Entire home/apt,,MK01,0,0.0,4,2.0,365.0,,1.266988,103.809843,2017-03-12 13:01:49.220249
15049320,13757764,Entire home/apt,,MK17,4,5.0,16,6.0,438.0,,1.326773,103.864946,2017-03-12 13:01:49.217415
13408351,10438095,Entire home/apt,,TS06,7,4.5,4,2.0,438.0,,1.283751,103.844226,2017-03-12 13:01:49.214178
17410932,117598498,Entire home/apt,,MK23,0,0.0,10,4.0,329.0,,1.346521,103.88327,2017-03-12 13:01:49.205825
11193032,31464513,Entire home/apt,,MK17,7,4.5,14,5.0,350.0,,1.32877,103.843265,2017-03-12 13:01:48.594069
10393044,1128954,Entire home/apt,,TS19,7,2.5,15,5.0,386.0,,1.306158,103.847536,2017-03-12 13:01:48.591863
11865801,8527085,Entire home/apt,,TS21,5,4.5,13,3.0,438.0,,1.304526,103.832839,2017-03-12 13:01:48.589848
16677813,8492007,Entire home/apt,,MK17,0,0.0,10,3.0,329.0,,1.328765,103.844234,2017-03-12 13:01:48.587735
14410378,31464513,Entire home/apt,,MK17,2,0.0,10,5.0,365.0,,1.32864,103.844536,2017-03-12 13:01:48.585506
9453389,1128954,Entire home/apt,,MK17,5,3.0,15,5.0,386.0,,1.319977,103.85302,2017-03-12 13:01:48.581740
11866044,8527085,Entire home/apt,,TS21,7,4.5,16,4.0,438.0,,1.303168,103.835296,2017-03-12 13:01:48.579598
1119146,3544325,Entire home/apt,,TS21,14,3.5,10,5.0,358.0,,1.301358,103.83868,2017-03-12 13:01:48.576981
8639926,29420853,Entire home/apt,,MK17,2,0.0,12,5.0,365.0,,1.328167,103.844654,2017-03-12 13:01:48.574751
11702403,31464513,Entire home/apt,,MK17,0,0.0,13,6.0,428.0,,1.327858,103.843343,2017-03-12 13:01:48.572383
15597852,35691521,Entire home/apt,,MK17,0,0.0,12,5.0,365.0,,1.327732,103.843485,2017-03-12 13:01:48.569658
11193244,32184450,Entire home/apt,,MK17,10,4.5,14,6.0,474.0,,1.32748,103.844707,2017-03-12 13:01:48.565787
15458489,1128954,Entire home/apt,,TS18,5,3.0,16,6.0,474.0,,1.316654,103.852246,2017-03-12 13:01:48.563718
1108827,3544325,Entire home/apt,,TS21,34,4.0,12,5.0,369.0,,1.300979,103.839488,2017-03-12 13:01:48.560638
7922802,41211336,Entire home/apt,,TS21,8,5.0,10,5.0,482.0,,1.301087,103.839406,2017-03-12 13:01:48.558239
16674726,8527085,Entire home/apt,,TS27,0,0.0,16,4.0,509.0,,1.30468,103.835167,2017-03-12 13:01:48.555765
15126697,8052372,Entire home/apt,,TS27,1,0.0,8,3.0,423.0,,1.303262,103.838594,2017-03-12 13:01:48.552343
16408801,31464513,Entire home/apt,,MK17,0,0.0,12,6.0,426.0,,1.326966,103.842998,2017-03-12 13:01:47.940514
14737695,32184450,Entire home/apt,,MK17,1,0.0,12,0.0,474.0,,1.326828,103.842877,2017-03-12 13:01:47.938322
11194136,37304388,Entire home/apt,,MK17,1,0.0,14,6.0,428.0,,1.327219,103.845144,2017-03-12 13:01:47.936059
16680426,16940959,Entire home/apt,,TS29,0,0.0,10,2.0,329.0,,1.325374,103.843334,2017-03-12 13:01:47.931564
6717670,12589659,Entire home/apt,,TS28,23,5.0,8,4.0,332.0,,1.314872,103.838517,2017-03-12 13:01:47.928906
15950578,70954647,Entire home/apt,,TS27,0,0.0,16,6.0,507.0,,1.304943,103.832886,2017-03-12 13:01:47.926018
