room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1857162,9672501,Private room,,MK10,20,4.5,2.0,1.0,49.0,2.0,1.360602,103.761438,2015-06-29 00:24:28.516
1857229,367042,Private room,,MK28,0,,,1.0,317.0,1.0,1.345743,103.959445,2015-06-29 01:19:40.956
1860270,882659,Private room,,TS02,8,5.0,1.0,1.0,56.0,14.0,1.279988,103.849371,2015-06-29 00:55:29.771
1866404,6653925,Private room,,MK02,1,5.0,2.0,1.0,52.0,3.0,1.318562,103.807369,2015-06-29 00:46:39.727
1870126,6653925,Private room,,MK04,1,4.5,2.0,1.0,50.0,3.0,1.315577,103.787148,2015-06-28 23:04:03.408
1874126,5800510,Private room,,MK23,0,,2.0,1.0,65.0,3.0,1.319547,103.906145,2015-06-29 01:21:14.586
1884276,5235763,Private room,,MK26,59,5.0,2.0,1.0,85.0,1.0,1.308268,103.906759,2015-06-29 00:04:43.747
1887824,184092,Private room,,MK16,1,5.0,1.0,1.0,93.0,2.0,1.349161,103.774113,2015-06-28 23:33:12.251
1888475,7836369,Entire home/apt,,TS21,2,4.5,2.0,1.0,197.0,5.0,1.297251,103.833494,2015-06-29 01:31:21.508
1903545,6653925,Private room,,MK02,1,4.5,2.0,1.0,71.0,3.0,1.320158,103.806645,2015-06-29 01:03:31.796
1920317,882659,Entire home/apt,,TS23,7,4.5,4.0,2.0,310.0,4.0,1.278257,103.839865,2015-06-28 23:17:50.124
1921855,4256487,Shared room,,TS06,10,4.0,,1.0,34.0,1.0,1.282637,103.844786,2015-06-28 23:19:43.162
1921870,4256487,Shared room,,TS03,17,4.5,,1.0,36.0,1.0,1.282092,103.847005,2015-06-28 23:31:45.387
1927103,5643415,Entire home/apt,,TS11,0,,3.0,2.0,282.0,7.0,1.300744,103.850056,2015-06-29 01:08:56.250
1928296,5092893,Private room,,MK18,35,4.5,2.0,1.0,118.0,1.0,1.372337,103.83197,2015-06-28 23:53:30.362
